Process,Temp,Current,NG
23,72.93957562396797,1.634,정상
23,68.00784572726687,1.62,정상
23,68.11937724252256,1.652,정상
23,69.12181233844662,1.539,정상
23,67.06197573575812,1.541,정상
23,69.0864964282445,1.565,정상
23,68.25677527359753,1.518,정상
23,66.08489761472396,1.564,정상
23,65.47081535284565,1.545,정상
23,67.84317473479867,1.495,정상
23,67.18546553761685,1.482,정상
23,65.55671042933152,1.535,정상
23,68.93957562396797,1.52,정상
24,73.13914228339809,1.483,정상
24,76.66042141558682,1.56,정상
24,77.1776601448583,1.656,정상
24,76.58643440551927,1.736,정상
24,75.87710395778115,1.748,정상
24,77.01353466824737,1.735,정상
24,73.04198315231801,1.718,정상
24,71.31247367223635,1.744,정상
24,73.53366359223965,1.654,정상
24,74.74042366970423,1.614,정상
24,73.04518510357609,1.665,정상
24,75.47249049518311,1.692,정상
24,70.00784572726687,1.654,정상
24,69.11937724252256,1.709,정상
24,72.12181233844662,1.585,정상
24,69.06197573575812,1.564,정상
24,72.0864964282445,1.633,정상
24,72.25677527359753,1.563,정상
24,68.01093857044455,1.632,정상
24,70.19333628680197,1.636,정상
24,68.28386418628695,1.539,정상
24,71.3394548018018,1.589,정상
24,71.49933688835523,1.545,정상
24,71.81608582210924,1.615,정상
24,67.20403500015834,1.619,정상
24,67.87178422074807,1.626,정상
24,70.49957940787253,1.521,정상
24,69.86391347156295,1.536,정상
24,69.9081485396546,1.596,정상
24,69.66209655792429,1.581,정상
24,67.20403500015834,1.582,정상
24,66.87178422074807,1.577,정상
24,68.49957940787253,1.521,정상
24,67.86391347156295,1.514,정상
24,65.9081485396546,1.551,정상
24,65.66209655792429,1.536,정상
25,73.20403500015834,1.491,정상
25,76.87178422074807,1.486,정상
25,77.49957940787253,1.657,정상
25,75.86391347156295,1.741,정상
25,75.9081485396546,1.755,정상
25,77.66209655792429,1.717,정상
25,72.08489761472396,1.719,정상
25,71.47081535284565,1.759,정상
25,72.84317473479867,1.632,정상
25,75.18546553761685,1.618,정상
25,75.55671042933152,1.65,정상
25,72.93957562396797,1.703,정상
25,70.04198315231801,1.71,정상
25,72.31247367223635,1.651,정상
25,72.53366359223965,1.585,정상
25,70.74042366970423,1.637,정상
25,70.04518510357609,1.642,정상
25,70.47249049518311,1.602,정상
25,70.04198315231801,1.586,정상
25,71.31247367223635,1.595,정상
25,69.53366359223965,1.585,정상
25,68.74042366970423,1.614,정상
25,69.04518510357609,1.574,정상
25,72.47249049518311,1.556,정상
25,68.20403500015834,1.563,정상
25,67.87178422074807,1.641,정상
25,69.49957940787253,1.544,정상
25,70.86391347156295,1.536,정상
25,68.9081485396546,1.573,정상
25,70.66209655792429,1.604,정상
25,65.13914228339809,1.56,정상
25,67.66042141558682,1.6,정상
25,68.1776601448583,1.474,정상
25,65.58643440551927,1.531,정상
25,77.83546612969485,1.7693760817023096,정상
25,67.01353466824737,1.484,정상
26,74.08489761472396,1.537,정상
26,73.47081535284565,1.516,정상
26,76.84317473479867,1.678,정상
26,77.18546553761685,1.663,정상
26,76.55671042933152,1.74,정상
26,74.93957562396797,1.748,정상
26,73.08489761472396,1.734,정상
26,73.47081535284565,1.697,정상
26,71.84317473479867,1.655,정상
26,74.18546553761685,1.663,정상
26,75.55671042933152,1.627,정상
26,74.93957562396797,1.68,정상
26,70.00784572726687,1.711,정상
26,70.11937724252256,1.697,정상
26,70.12181233844662,1.585,정상
26,72.06197573575812,1.587,정상
26,70.0864964282445,1.587,정상
26,69.25677527359753,1.631,정상
26,70.04198315231801,1.586,정상
26,69.31247367223635,1.567,정상
26,68.53366359223965,1.586,정상
26,70.74042366970423,1.569,정상
26,72.04518510357609,1.552,정상
26,72.47249049518311,1.601,정상
26,66.20403500015834,1.631,정상
26,66.87178422074807,1.64,정상
26,70.49957940787253,1.498,정상
26,69.86391347156295,1.513,정상
26,67.9081485396546,1.596,정상
26,69.66209655792429,1.581,정상
26,67.04198315231801,1.537,정상
26,64.31247367223635,1.577,정상
26,67.53366359223965,1.517,정상
26,67.74042366970423,1.455,정상
26,67.04518510357609,1.528,정상
26,65.47249049518311,1.533,정상
27,74.00784572726687,1.518,정상
27,74.11937724252256,1.482,정상
27,75.12181233844662,1.675,정상
27,73.06197573575812,1.678,정상
27,74.0864964282445,1.701,정상
27,75.25677527359753,1.654,정상
27,72.00784572726687,1.678,정상
27,74.11937724252256,1.704,정상
27,73.12181233844662,1.631,정상
27,73.06197573575812,1.678,정상
27,71.0864964282445,1.655,정상
27,71.25677527359753,1.654,정상
27,72.01093857044455,1.61,정상
27,69.19333628680197,1.613,정상
27,69.28386418628695,1.63,정상
27,70.3394548018018,1.566,정상
27,71.49933688835523,1.568,정상
27,70.81608582210924,1.592,정상
27,69.00784572726687,1.619,정상
27,71.11937724252256,1.603,정상
27,71.12181233844662,1.562,정상
27,70.06197573575812,1.61,정상
27,69.0864964282445,1.61,정상
27,70.25677527359753,1.586,정상
27,69.13914228339809,1.564,정상
27,69.66042141558682,1.591,정상
27,68.1776601448583,1.565,정상
27,68.58643440551927,1.577,정상
27,70.87710395778115,1.543,정상
27,71.01353466824737,1.552,정상
27,66.13914228339809,1.604,정상
27,65.66042141558682,1.607,정상
27,67.1776601448583,1.497,정상
27,68.58643440551927,1.486,정상
27,66.87710395778115,1.52,정상
27,67.01353466824737,1.552,정상
28,73.13914228339809,1.513,정상
28,75.66042141558682,1.517,정상
28,74.1776601448583,1.656,정상
28,77.58643440551927,1.713,정상
28,77.87710395778115,1.679,정상
28,78.01353466824737,1.757,정상
28,71.08489761472396,1.763,정상
28,71.47081535284565,1.767,정상
28,72.84317473479867,1.609,정상
28,73.18546553761685,1.618,정상
28,75.55671042933152,1.649,정상
28,74.93957562396797,1.657,정상
28,70.01093857044455,1.711,정상
28,77.35025829986049,1.8437594749889148,정상
28,69.28386418628695,1.585,정상
28,70.3394548018018,1.612,정상
28,70.49933688835523,1.568,정상
28,71.81608582210924,1.592,정상
28,68.20403500015834,1.596,정상
28,71.87178422074807,1.626,정상
28,69.49957940787253,1.544,정상
28,71.86391347156295,1.627,정상
28,71.9081485396546,1.573,정상
28,70.66209655792429,1.627,정상
28,69.13914228339809,1.628,정상
28,66.66042141558682,1.6,정상
28,70.1776601448583,1.565,정상
28,67.58643440551927,1.509,정상
28,69.87710395778115,1.589,정상
28,71.01353466824737,1.53,정상
28,67.20403500015834,1.582,정상
28,66.87178422074807,1.608,정상
28,66.49957940787253,1.521,정상
28,66.86391347156295,1.513,정상
28,68.9081485396546,1.505,정상
28,68.66209655792429,1.513,정상
29,75.08489761472396,1.56,정상
29,76.47081535284565,1.554,정상
29,75.84317473479867,1.7,정상
29,74.18546553761685,1.732,정상
29,76.55671042933152,1.717,정상
29,77.93957562396797,1.679,정상
29,74.13914228339809,1.733,정상
29,72.66042141558682,1.766,정상
29,75.1776601448583,1.679,정상
29,74.58643440551927,1.645,정상
29,73.87710395778115,1.703,정상
29,74.01353466824737,1.689,정상
29,69.08489761472396,1.673,정상
29,71.47081535284565,1.676,정상
29,69.84317473479867,1.564,정상
29,70.18546553761685,1.618,정상
29,70.55671042933152,1.581,정상
29,72.93957562396797,1.588,정상
29,70.04198315231801,1.598,정상
29,70.31247367223635,1.652,정상
29,71.53366359223965,1.585,정상
29,70.74042366970423,1.591,정상
29,70.04518510357609,1.619,정상
29,69.47249049518311,1.601,정상
29,67.20403500015834,1.585,정상
29,66.87178422074807,1.573,정상
29,70.49957940787253,1.521,정상
29,69.86391347156295,1.513,정상
29,67.9081485396546,1.596,정상
29,69.66209655792429,1.582,정상
29,65.04198315231801,1.537,정상
29,64.31247367223635,1.577,정상
29,66.53366359223965,1.472,정상
29,64.74042366970423,1.455,정상
29,67.04518510357609,1.506,정상
29,68.47249049518311,1.465,정상
30,76.00784572726687,1.517,정상
30,84.88696837060336,1.7285322836421415,정상
30,75.12181233844662,1.721,정상
30,76.06197573575812,1.724,정상
30,73.0864964282445,1.701,정상
30,75.25677527359753,1.722,정상
30,73.04198315231801,1.655,정상
30,71.31247367223635,1.704,정상
30,74.53366359223965,1.654,정상
30,74.74042366970423,1.615,정상
30,75.04518510357609,1.687,정상
30,74.47249049518311,1.692,정상
30,69.01093857044455,1.699,정상
30,69.19333628680197,1.686,정상
30,70.28386418628695,1.562,정상
30,70.3394548018018,1.566,정상
30,72.49933688835523,1.591,정상
30,69.81608582210924,1.592,정상
30,69.04198315231801,1.642,정상
30,68.31247367223635,1.581,정상
30,70.53366359223965,1.563,정상
30,70.74042366970423,1.546,정상
30,69.04518510357609,1.596,정상
30,72.47249049518311,1.602,정상
30,68.00784572726687,1.563,정상
30,69.11937724252256,1.641,정상
30,66.12181233844662,1.539,정상
30,68.06197573575812,1.564,정상
30,69.0864964282445,1.496,정상
30,69.25677527359753,1.541,정상
30,65.20403500015834,1.564,정상
30,64.87178422074807,1.568,정상
30,66.49957940787253,1.475,정상
30,66.86391347156295,1.468,정상
30,68.9081485396546,1.505,정상
30,68.66209655792429,1.513,정상
31,73.20403500015834,1.56,정상
31,76.87178422074807,1.554,정상
31,75.49957940787253,1.657,정상
31,75.86391347156295,1.741,정상
31,77.9081485396546,1.709,정상
31,76.66209655792429,1.718,정상
31,73.08489761472396,1.765,정상
31,72.47081535284565,1.736,정상
31,71.84317473479867,1.654,정상
31,74.18546553761685,1.64,정상
31,75.55671042933152,1.626,정상
31,72.93957562396797,1.68,정상
31,72.04198315231801,1.711,정상
31,69.31247367223635,1.651,정상
31,70.53366359223965,1.631,정상
31,72.74042366970423,1.569,정상
31,72.04518510357609,1.597,정상
31,70.47249049518311,1.647,정상
31,71.08489761472396,1.631,정상
31,71.47081535284565,1.596,정상
31,68.84317473479867,1.609,정상
31,69.18546553761685,1.618,정상
31,72.55671042933152,1.558,정상
31,72.93957562396797,1.566,정상
31,66.01093857044455,1.643,정상
31,67.19333628680197,1.651,정상
31,68.28386418628695,1.494,정상
31,66.3394548018018,1.521,정상
31,66.49933688835523,1.545,정상
31,66.81608582210924,1.501,정상
31,65.13914228339809,1.505,정상
31,66.66042141558682,1.512,정상
31,65.1776601448583,1.474,정상
31,68.58643440551927,1.508,정상
31,66.87710395778115,1.475,정상
31,69.01353466824737,1.552,정상
32,75.13914228339809,1.513,정상
32,75.66042141558682,1.562,정상
32,75.1776601448583,1.702,정상
32,77.58643440551927,1.714,정상
32,77.87710395778115,1.703,정상
32,77.01353466824737,1.757,정상
32,73.01093857044455,1.763,정상
32,71.19333628680197,1.744,정상
32,74.28386418628695,1.653,정상
32,74.3394548018018,1.612,정상
32,72.49933688835523,1.682,정상
32,73.81608582210924,1.683,정상
32,70.08489761472396,1.641,정상
32,70.47081535284565,1.671,정상
32,70.84317473479867,1.586,정상
32,73.18546553761685,1.595,정상
32,73.55671042933152,1.603,정상
32,71.93957562396797,1.657,정상
32,69.13914228339809,1.665,정상
32,71.66042141558682,1.629,정상
32,72.1776601448583,1.565,정상
32,70.58643440551927,1.622,정상
32,69.87710395778115,1.634,정상
32,72.01353466824737,1.598,정상
32,69.20403500015834,1.582,정상
32,66.87178422074807,1.63,정상
32,70.49957940787253,1.566,정상
32,67.86391347156295,1.513,정상
32,70.9081485396546,1.596,정상
32,67.66209655792429,1.536,정상
32,71.92947366767217,1.7438031569576948,정상
32,67.87178422074807,1.531,정상
32,65.49957940787253,1.499,정상
32,67.86391347156295,1.536,정상
32,68.9081485396546,1.482,정상
32,66.66209655792429,1.536,정상
33,75.20403500015834,1.56,정상
33,75.87178422074807,1.508,정상
33,76.49957940787253,1.703,정상
33,74.86391347156295,1.718,정상
33,77.9081485396546,1.732,정상
33,75.66209655792429,1.695,정상
33,72.13914228339809,1.764,정상
33,73.66042141558682,1.713,정상
33,74.1776601448583,1.633,정상
33,74.58643440551927,1.668,정상
33,75.87710395778115,1.68,정상
33,73.01353466824737,1.689,정상
33,72.13914228339809,1.718,정상
33,72.66042141558682,1.653,정상
33,73.1776601448583,1.633,정상
33,70.58643440551927,1.645,정상
33,70.87710395778115,1.656,정상
33,72.01353466824737,1.598,정상
33,71.04198315231801,1.604,정상
33,71.31247367223635,1.63,정상
33,71.53366359223965,1.608,정상
33,79.97215655797815,1.8507926091169984,정상
33,71.04518510357609,1.62,정상
33,71.47249049518311,1.578,정상
33,66.00784572726687,1.608,정상
33,69.11937724252256,1.618,정상
33,69.12181233844662,1.493,정상
33,68.06197573575812,1.565,정상
33,67.0864964282445,1.565,정상
33,66.25677527359753,1.541,정상
33,65.04198315231801,1.518,정상
33,67.31247367223635,1.5,정상
33,67.53366359223965,1.472,정상
33,64.74042366970423,1.523,정상
33,66.04518510357609,1.529,정상
33,68.47249049518311,1.465,정상
34,75.20403500015834,1.494,정상
34,76.87178422074807,1.549,정상
34,77.49957940787253,1.703,정상
34,75.86391347156295,1.741,정상
34,77.9081485396546,1.755,정상
34,77.66209655792429,1.718,정상
34,72.20403500015834,1.764,정상
34,72.87178422074807,1.758,정상
34,72.49957940787253,1.635,정상
34,74.86391347156295,1.65,정상
34,74.9081485396546,1.642,정상
34,74.66209655792429,1.695,정상
34,70.01093857044455,1.696,정상
34,71.19333628680197,1.691,정상
34,71.28386418628695,1.584,정상
34,72.3394548018018,1.612,정상
34,69.49933688835523,1.614,정상
34,69.81608582210924,1.637,정상
34,69.04198315231801,1.573,정상
34,71.31247367223635,1.581,정상
34,70.53366359223965,1.563,정상
34,70.74042366970423,1.614,정상
34,70.04518510357609,1.597,정상
34,71.47249049518311,1.602,정상
34,67.13914228339809,1.585,정상
34,68.66042141558682,1.618,정상
34,68.1776601448583,1.52,정상
34,68.58643440551927,1.554,정상
34,69.87710395778115,1.543,정상
34,69.01353466824737,1.552,정상
34,64.01093857044455,1.582,정상
34,65.19333628680197,1.563,정상
34,66.28386418628695,1.448,정상
34,64.3394548018018,1.475,정상
34,64.49933688835523,1.5,정상
34,66.81608582210924,1.456,정상
35,76.01093857044455,1.459,정상
35,73.19333628680197,1.512,정상
35,75.28386418628695,1.721,정상
35,74.3394548018018,1.657,정상
35,74.49933688835523,1.705,정상
35,74.81608582210924,1.683,정상
35,72.08489761472396,1.687,정상
35,74.47081535284565,1.694,정상
35,72.84317473479867,1.632,정상
35,73.18546553761685,1.686,정상
35,73.55671042933152,1.649,정상
35,74.93957562396797,1.657,정상
35,70.00784572726687,1.665,정상
35,71.11937724252256,1.697,정상
35,70.12181233844662,1.584,정상
35,69.06197573575812,1.61,정상
35,72.0864964282445,1.588,정상
35,71.25677527359753,1.563,정상
35,70.08489761472396,1.632,정상
35,68.47081535284565,1.613,정상
35,69.84317473479867,1.587,정상
35,72.18546553761685,1.549,정상
35,72.55671042933152,1.581,정상
35,69.93957562396797,1.635,정상
35,67.13914228339809,1.643,정상
35,66.66042141558682,1.583,정상
35,68.1776601448583,1.52,정상
35,68.58643440551927,1.508,정상
35,76.07376217308686,1.7042211168608845,정상
35,69.01353466824737,1.552,정상
35,65.01093857044455,1.559,정상
35,74.21406520564008,1.7252063412421916,정상
35,67.28386418628695,1.471,정상
35,66.3394548018018,1.521,정상
35,64.49933688835523,1.523,정상
35,65.81608582210924,1.501,정상
36,81.74400803010066,1.6114443353856325,정상
36,74.19333628680197,1.489,정상
36,75.28386418628695,1.676,정상
36,74.3394548018018,1.68,정상
36,76.49933688835523,1.704,정상
36,75.81608582210924,1.684,정상
36,72.04198315231801,1.733,정상
36,72.31247367223635,1.717,정상
36,74.53366359223965,1.631,정상
36,74.74042366970423,1.637,정상
36,73.04518510357609,1.688,정상
36,74.47249049518311,1.692,정상
36,70.00784572726687,1.654,정상
36,72.11937724252256,1.686,정상
36,70.12181233844662,1.584,정상
36,69.06197573575812,1.633,정상
36,70.0864964282445,1.588,정상
36,69.25677527359753,1.563,정상
36,70.08489761472396,1.587,정상
36,69.47081535284565,1.568,정상
36,70.84317473479867,1.587,정상
36,70.18546553761685,1.573,정상
36,71.55671042933152,1.604,정상
36,71.93957562396797,1.589,정상
36,67.20403500015834,1.62,정상
36,68.87178422074807,1.629,정상
36,67.49957940787253,1.521,정상
36,68.86391347156295,1.559,정상
36,68.9081485396546,1.528,정상
36,70.66209655792429,1.559,정상
36,66.08489761472396,1.56,정상
36,64.47081535284565,1.6,정상
36,65.84317473479867,1.495,정상
36,67.18546553761685,1.459,정상
36,68.55671042933152,1.49,정상
36,65.93957562396797,1.521,정상
37,76.01093857044455,1.552,정상
37,74.9899976482811,1.528623808768917,정상
37,75.28386418628695,1.722,정상
37,74.3394548018018,1.658,정상
37,73.49933688835523,1.705,정상
37,75.81608582210924,1.683,정상
37,74.04198315231801,1.664,정상
37,74.31247367223635,1.717,정상
37,74.53366359223965,1.677,정상
37,72.74042366970423,1.682,정상
37,74.04518510357609,1.688,정상
37,74.47249049518311,1.646,정상
37,72.20403500015834,1.677,정상
37,69.87178422074807,1.686,정상
37,73.49957940787253,1.634,정상
37,73.86391347156295,1.582,정상
37,73.9081485396546,1.664,정상
37,72.66209655792429,1.673,정상
37,69.13914228339809,1.674,정상
37,69.66042141558682,1.645,정상
37,71.1776601448583,1.565,정상
37,69.58643440551927,1.576,정상
37,69.87710395778115,1.611,정상
37,71.01353466824737,1.575,정상
37,66.20403500015834,1.582,정상
37,68.87178422074807,1.608,정상
37,70.49957940787253,1.498,정상
37,67.86391347156295,1.559,정상
37,70.9081485396546,1.596,정상
37,68.66209655792429,1.536,정상
37,64.04198315231801,1.605,정상
37,64.31247367223635,1.554,정상
37,65.53366359223965,1.449,정상
37,64.74042366970423,1.455,정상
37,67.04518510357609,1.483,정상
37,66.47249049518311,1.465,정상
38,75.04198315231801,1.518,정상
38,76.31247367223635,1.504,정상
38,73.53366359223965,1.699,정상
38,73.74042366970423,1.729,정상
38,76.04518510357609,1.664,정상
38,77.47249049518311,1.67,정상
38,72.08489761472396,1.722,정상
38,71.47081535284565,1.755,정상
38,71.84317473479867,1.632,정상
38,74.18546553761685,1.618,정상
38,72.55671042933152,1.626,정상
38,75.93957562396797,1.68,정상
38,72.08489761472396,1.643,정상
38,72.47081535284565,1.719,정상
38,71.84317473479867,1.632,정상
38,70.18546553761685,1.641,정상
38,71.55671042933152,1.626,정상
38,73.93957562396797,1.589,정상
38,69.00784572726687,1.62,정상
38,70.11937724252256,1.675,정상
38,68.12181233844662,1.562,정상
38,70.06197573575812,1.587,정상
38,70.0864964282445,1.542,정상
38,68.25677527359753,1.586,정상
38,67.08489761472396,1.586,정상
38,66.47081535284565,1.545,정상
38,67.84317473479867,1.518,정상
38,68.18546553761685,1.504,정상
38,67.55671042933152,1.535,정상
38,69.93957562396797,1.543,정상
38,66.01093857044455,1.529,정상
38,64.19333628680197,1.583,정상
38,67.28386418628695,1.494,정상
38,66.3394548018018,1.452,정상
38,65.49933688835523,1.523,정상
38,67.81608582210924,1.502,정상
39,73.01093857044455,1.482,정상
39,75.19333628680197,1.535,정상
39,76.28386418628695,1.653,정상
39,75.3394548018018,1.702,정상
39,75.49933688835523,1.727,정상
39,74.81608582210924,1.705,정상
39,73.04198315231801,1.709,정상
39,71.31247367223635,1.694,정상
39,73.53366359223965,1.653,정상
39,74.74042366970423,1.614,정상
39,75.04518510357609,1.665,정상
39,72.47249049518311,1.693,정상
39,72.00784572726687,1.7,정상
39,71.11937724252256,1.641,정상
39,69.12181233844662,1.63,정상
39,71.06197573575812,1.61,정상
39,69.0864964282445,1.564,정상
39,71.25677527359753,1.609,정상
39,69.01093857044455,1.564,정상
39,77.30883336680586,1.7515564619462138,정상
39,69.28386418628695,1.562,정상
39,69.3394548018018,1.612,정상
39,78.54898788251748,1.79804387304551,정상
39,71.81608582210924,1.57,정상
39,66.04198315231801,1.551,정상
39,68.31247367223635,1.625,정상
39,68.53366359223965,1.494,정상
39,67.74042366970423,1.546,정상
39,70.04518510357609,1.551,정상
39,70.47249049518311,1.533,정상
39,65.04198315231801,1.586,정상
39,73.0946052264042,1.7320102646027349,정상
39,67.53366359223965,1.472,정상
39,65.74042366970423,1.524,정상
39,67.04518510357609,1.528,정상
39,67.47249049518311,1.488,정상
40,73.20403500015834,1.517,정상
40,73.87178422074807,1.527,정상
40,76.49957940787253,1.657,정상
40,76.86391347156295,1.673,정상
40,74.9081485396546,1.732,정상
40,77.66209655792429,1.74,정상
40,74.01093857044455,1.696,정상
40,72.19333628680197,1.759,정상
40,72.28386418628695,1.676,정상
40,71.3394548018018,1.634,정상
40,73.49933688835523,1.636,정상
40,71.81608582210924,1.615,정상
40,69.08489761472396,1.665,정상
40,71.47081535284565,1.626,정상
40,69.84317473479867,1.563,정상
40,73.18546553761685,1.618,정상
40,72.55671042933152,1.581,정상
40,70.93957562396797,1.657,정상
40,71.01093857044455,1.642,정상
40,70.19333628680197,1.606,정상
40,68.28386418628695,1.608,정상
40,68.3394548018018,1.589,정상
40,69.49933688835523,1.545,정상
40,69.81608582210924,1.547,정상
40,66.00784572726687,1.573,정상
40,66.11937724252256,1.58,정상
40,68.12181233844662,1.494,정상
40,69.06197573575812,1.497,정상
40,67.0864964282445,1.542,정상
40,67.25677527359753,1.564,정상
40,65.20403500015834,1.518,정상
40,64.87178422074807,1.522,정상
40,67.49957940787253,1.476,정상
40,67.86391347156295,1.468,정상
40,67.9081485396546,1.528,정상
40,68.66209655792429,1.536,정상
41,76.00784572726687,1.537,정상
41,76.11937724252256,1.554,정상
41,73.12181233844662,1.721,정상
41,75.06197573575812,1.724,정상
41,73.0864964282445,1.655,정상
41,76.25677527359753,1.7,정상
41,72.04198315231801,1.655,정상
41,74.31247367223635,1.727,정상
41,74.53366359223965,1.631,정상
41,73.74042366970423,1.683,정상
41,72.04518510357609,1.687,정상
41,73.47249049518311,1.669,정상
41,71.13914228339809,1.631,정상
41,72.66042141558682,1.663,정상
41,73.1776601448583,1.611,정상
41,72.58643440551927,1.645,정상
41,71.87710395778115,1.657,정상
41,71.01353466824737,1.643,정상
41,70.04198315231801,1.627,정상
41,70.31247367223635,1.608,정상
41,68.53366359223965,1.585,정상
41,71.74042366970423,1.592,정상
41,71.04518510357609,1.551,정상
41,70.47249049518311,1.624,정상
41,69.04198315231801,1.608,정상
41,69.31247367223635,1.595,정상
41,68.53366359223965,1.563,정상
41,67.74042366970423,1.569,정상
41,69.04518510357609,1.551,정상
41,69.47249049518311,1.533,정상
41,66.00784572726687,1.563,정상
41,67.11937724252256,1.572,정상
41,65.12181233844662,1.494,정상
41,64.06197573575812,1.519,정상
41,66.0864964282445,1.473,정상
41,67.25677527359753,1.45,정상
42,76.20403500015834,1.495,정상
42,75.87178422074807,1.522,정상
42,75.49957940787253,1.726,정상
42,75.86391347156295,1.718,정상
42,75.9081485396546,1.709,정상
42,74.66209655792429,1.718,정상
42,74.01093857044455,1.719,정상
42,74.19333628680197,1.691,정상
42,73.28386418628695,1.676,정상
42,71.3394548018018,1.68,정상
42,71.49933688835523,1.659,정상
42,73.81608582210924,1.615,정상
42,70.20403500015834,1.618,정상
42,70.87178422074807,1.671,정상
42,71.49957940787253,1.589,정상
42,70.86391347156295,1.604,정상
42,72.9081485396546,1.618,정상
42,70.66209655792429,1.604,정상
42,77.11076771353243,1.7928206563380031,정상
42,71.19333628680197,1.599,정상
42,71.28386418628695,1.607,정상
42,68.3394548018018,1.612,정상
42,69.49933688835523,1.614,정상
42,71.81608582210924,1.547,정상
42,69.04198315231801,1.573,정상
42,69.31247367223635,1.625,정상
42,66.53366359223965,1.563,정상
42,68.74042366970423,1.569,정상
42,68.04518510357609,1.506,정상
42,69.47249049518311,1.556,정상
42,66.04198315231801,1.54,정상
42,65.31247367223635,1.573,정상
42,66.53366359223965,1.494,정상
42,66.74042366970423,1.478,정상
42,67.04518510357609,1.505,정상
42,67.47249049518311,1.511,정상
43,75.20403500015834,1.517,정상
43,73.87178422074807,1.527,정상
43,77.49957940787253,1.702,정상
43,77.86391347156295,1.672,정상
43,74.9081485396546,1.755,정상
43,77.66209655792429,1.763,정상
43,74.08489761472396,1.696,정상
43,73.47081535284565,1.759,정상
43,74.84317473479867,1.678,정상
43,73.18546553761685,1.663,정상
43,75.55671042933152,1.694,정상
43,75.93957562396797,1.657,정상
43,70.01093857044455,1.711,정상
43,69.19333628680197,1.72,정상
43,70.28386418628695,1.585,정상
43,71.3394548018018,1.566,정상
43,71.49933688835523,1.591,정상
43,69.81608582210924,1.615,정상
43,70.08489761472396,1.619,정상
43,70.47081535284565,1.58,정상
43,71.84317473479867,1.587,정상
43,69.18546553761685,1.595,정상
43,70.55671042933152,1.626,정상
43,71.93957562396797,1.566,정상
43,68.20403500015834,1.597,정상
43,67.87178422074807,1.629,정상
43,68.49957940787253,1.544,정상
43,68.86391347156295,1.536,정상
43,67.9081485396546,1.55,정상
43,68.66209655792429,1.559,정상
43,67.08489761472396,1.537,정상
43,64.47081535284565,1.554,정상
43,67.84317473479867,1.518,정상
43,67.18546553761685,1.459,정상
43,67.55671042933152,1.535,정상
43,66.93957562396797,1.52,정상
1,76.04198315231801,1.529,정상
1,73.31247367223635,1.515,정상
1,75.53366359223965,1.722,정상
1,73.74042366970423,1.66,정상
1,76.04518510357609,1.71,정상
1,77.47249049518311,1.669,정상
1,74.01093857044455,1.722,정상
1,74.19333628680197,1.754,정상
1,74.28386418628695,1.676,정상
1,74.3394548018018,1.68,정상
1,73.49933688835523,1.682,정상
1,73.81608582210924,1.683,정상
1,70.08489761472396,1.664,정상
1,69.47081535284565,1.671,정상
1,70.84317473479867,1.587,정상
1,72.18546553761685,1.572,정상
1,73.55671042933152,1.604,정상
1,70.93957562396797,1.634,정상
1,70.00784572726687,1.666,정상
1,68.11937724252256,1.606,정상
1,68.12181233844662,1.585,정상
1,71.06197573575812,1.542,정상
1,71.0864964282445,1.542,정상
1,79.41755130585574,1.845059050848358,정상
1,66.08489761472396,1.609,정상
1,68.47081535284565,1.568,정상
1,69.84317473479867,1.496,정상
1,68.18546553761685,1.55,정상
1,70.55671042933152,1.581,정상
1,68.93957562396797,1.543,정상
1,64.01093857044455,1.597,정상
1,65.76907654980909,1.5993175371905357,정상
1,64.28386418628695,1.449,정상
1,64.3394548018018,1.453,정상
1,64.49933688835523,1.455,정상
1,64.81608582210924,1.456,정상
2,75.01093857044455,1.459,정상
2,75.19333628680197,1.467,정상
2,75.28386418628695,1.699,정상
2,74.3394548018018,1.702,정상
2,76.49933688835523,1.705,정상
2,73.81608582210924,1.683,정상
2,71.01093857044455,1.733,정상
2,71.19333628680197,1.672,정상
2,74.28386418628695,1.607,정상
2,72.3394548018018,1.611,정상
2,71.49933688835523,1.682,정상
2,72.81608582210924,1.638,정상
2,72.08489761472396,1.618,정상
2,72.47081535284565,1.648,정상
2,70.84317473479867,1.632,정상
2,73.18546553761685,1.641,정상
2,73.55671042933152,1.604,정상
2,72.93957562396797,1.657,정상
2,68.20403500015834,1.665,정상
2,68.87178422074807,1.652,정상
2,72.49957940787253,1.544,정상
2,72.86391347156295,1.559,정상
2,71.9081485396546,1.642,정상
2,71.66209655792429,1.649,정상
2,67.20403500015834,1.628,정상
2,66.87178422074807,1.622,정상
2,67.49957940787253,1.521,정상
2,70.86391347156295,1.513,정상
2,69.9081485396546,1.528,정상
2,68.66209655792429,1.604,정상
2,64.20403500015834,1.582,정상
2,66.87178422074807,1.554,정상
2,65.49957940787253,1.453,정상
2,68.50520782848248,1.5501392913320184,정상
2,66.9081485396546,1.482,정상
2,67.66209655792429,1.513,정상
3,75.13914228339809,1.514,정상
3,75.66042141558682,1.531,정상
3,75.1776601448583,1.701,정상
3,75.58643440551927,1.713,정상
3,76.87710395778115,1.702,정상
3,78.01353466824737,1.711,정상
3,71.20403500015834,1.741,정상
3,72.87178422074807,1.766,정상
3,72.49957940787253,1.612,정상
3,74.86391347156295,1.65,정상
3,73.9081485396546,1.641,정상
3,74.66209655792429,1.696,정상
3,69.13914228339809,1.674,정상
